subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,scores,preproc
SS20,4,Start4,Stop4,3900.8731121670876,3905.6762681283244,4.0,11.0,2,9.0,False,"[np.float64(3264998.390834857), np.float64(191210.09775492354), np.float64(834401550209.1172), np.float64(59185318.34643755), np.float64(191580.23504237505), np.float64(3132499.310998426)]",bandpass+dc+sns
SS20,5,Start5,Stop5,3912.288225212622,3917.285859776338,4.0,7.5,0,7.0,False,"[np.float64(222863096.6674962), np.float64(869067.4121016872), np.float64(8651691.159090763), np.float64(143384324.8104501), np.float64(3519996.422473799), np.float64(464998.16032090655)]",bandpass+dc+sns
SS20,6,Start6,Stop6,3923.8902092605385,3929.0879662268057,4.0,8.5,3,11.0,False,"[np.float64(1316539.6141573444), np.float64(794214.6788501556), np.float64(11224188.419399679), np.float64(7843211352.621798), np.float64(201756.72941160435), np.float64(6010872.430888485)]",bandpass+dc+sns
SS20,7,Start7,Stop7,3935.691620510997,3940.6957754747964,4.0,7.0,3,11.0,False,"[np.float64(3673317.6156838024), np.float64(105997.44168671337), np.float64(3914838.9737892705), np.float64(192705588.58520064), np.float64(724398.1857849712), np.float64(9132993.748458585)]",bandpass+dc+sns
SS20,8,Start8,Stop8,3947.3046178590544,3952.3041877227947,4.0,8.0,3,11.0,False,"[np.float64(1654793.9639478796), np.float64(167410.10294571673), np.float64(66374021.40041654), np.float64(123597711.40472758), np.float64(720555.4345461145), np.float64(1322984.6518090426)]",bandpass+dc+sns
SS20,9,Start9,Stop9,3959.107821109536,3964.1113056733266,4.0,9.0,5,8.5,False,"[np.float64(793849.3805974504), np.float64(141414.8330741542), np.float64(1931014.7943085202), np.float64(44162839.78682782), np.float64(110619.71424513866), np.float64(1701637785.784023)]",bandpass+dc+sns
SS20,10,Start10,Stop10,3970.714564757513,3975.918091423854,4.0,11.0,3,11.0,True,"[np.float64(321708.1500313825), np.float64(42396.362575504245), np.float64(1501803.6936937019), np.float64(97573878.12497932), np.float64(639992.5709048867), np.float64(5494328.15860104)]",bandpass+dc+sns
SS20,11,Start11,Stop11,3982.526206108102,3987.5276492718667,4.0,7.5,3,11.0,False,"[np.float64(2205998.242390031), np.float64(219520.33026797613), np.float64(25747761.331693985), np.float64(2015929317.5966506), np.float64(374217.76572927873), np.float64(269157.24501734966)]",bandpass+dc+sns
SS20,12,Start12,Stop12,3994.130909856053,3999.137830619888,4.0,8.5,3,11.0,False,"[np.float64(411514.92306607834), np.float64(358364.4086598977), np.float64(91496785.76901782), np.float64(135597451.44101918), np.float64(147584.70683005924), np.float64(34303285.93765042)]",bandpass+dc+sns
SS20,13,Start13,Stop13,4005.73919400405,4010.745660067879,4.0,7.0,3,11.0,False,"[np.float64(45039027.82223505), np.float64(541188.3069659992), np.float64(20209751.54545148), np.float64(115012658.93044207), np.float64(611807.8838040708), np.float64(803870.6563798874)]",bandpass+dc+sns
SS20,14,Start14,Stop14,4017.15399824958,4022.3576145159223,4.0,8.0,3,11.0,False,"[np.float64(17914286.719598725), np.float64(374207.1891464259), np.float64(36475775.68898332), np.float64(7151300115.161892), np.float64(230361.59271490076), np.float64(24068443.35801243)]",bandpass+dc+sns
SS20,15,Start15,Stop15,4028.9572734000626,4033.9621511638716,4.0,9.0,3,11.0,False,"[np.float64(723368.7360980898), np.float64(86051.00341685946), np.float64(7083431.689895531), np.float64(15293985.330071628), np.float64(25002.01815219892), np.float64(885590.2353368066)]",bandpass+dc+sns
SS20,16,Start16,Stop16,4040.7606833505474,4045.7642206143387,4.0,11.0,3,11.0,True,"[np.float64(3217843.696806177), np.float64(93139.99845184147), np.float64(1753719.5610932466), np.float64(106292493.72138008), np.float64(127807.52834182588), np.float64(1263027.8593362188)]",bandpass+dc+sns
SS20,17,Start17,Stop17,4052.3763694986383,4057.3775356623996,4.0,7.5,0,7.0,False,"[np.float64(790256926.1982452), np.float64(293571.78225435864), np.float64(590147118.5612894), np.float64(173037397.3410908), np.float64(777365.9569136859), np.float64(6924176.6069858875)]",bandpass+dc+sns
SS20,18,Start18,Stop18,4063.97872834656,4068.9806146103297,4.0,8.5,3,11.0,False,"[np.float64(186285.31035297023), np.float64(188605.53019366346), np.float64(2742538.292806185), np.float64(420338308.81986356), np.float64(328719.39264093724), np.float64(5423449.10000219)]",bandpass+dc+sns
SS20,19,Start19,Stop19,4075.586029294544,4080.589082658329,4.0,7.0,3,11.0,False,"[np.float64(14164023.752618855), np.float64(205680.343637151), np.float64(202469285.11342946), np.float64(559686726.5346079), np.float64(214143.9639204848), np.float64(579160.6769724166)]",bandpass+dc+sns
SS20,20,Start20,Stop20,4087.1934265425293,4092.1957127063047,4.0,8.0,2,9.0,False,"[np.float64(1863957.6116333308), np.float64(347638.5292938943), np.float64(277892996.39432937), np.float64(232338776.63594186), np.float64(401024.0361553506), np.float64(11782710.255428903)]",bandpass+dc+sns
SS20,21,Start21,Stop21,4098.999408893046,4104.0024150568315,4.0,9.0,3,11.0,False,"[np.float64(232512.47744906996), np.float64(255382.35158606284), np.float64(766936.0026996896), np.float64(3602298222.504282), np.float64(180381.67924463068), np.float64(1475353467.4771464)]",bandpass+dc+sns
SS20,22,Start22,Stop22,4110.609969441072,4115.609057004807,4.0,11.0,3,11.0,True,"[np.float64(1115064.55143438), np.float64(263902.01359636453), np.float64(8983277.532175971), np.float64(83373760.81093676), np.float64(345545.3370279763), np.float64(1697101.364286755)]",bandpass+dc+sns
SS20,23,Start23,Stop23,4122.213006289003,4127.216944652799,4.0,7.5,2,9.0,False,"[np.float64(1183300.168088743), np.float64(97725.5090707384), np.float64(15575959200.637543), np.float64(5047835318.043986), np.float64(850478.3101807649), np.float64(1477663.8489968635)]",bandpass+dc+sns
SS20,24,Start24,Stop24,4133.836671737195,4138.821105900743,4.0,8.5,2,9.0,False,"[np.float64(1683658.3872919974), np.float64(988373.0227886214), np.float64(55125795.999634445), np.float64(18015654.34132561), np.float64(222614.58267165528), np.float64(12001435.295016706)]",bandpass+dc+sns
SS21,1,Start1,Stop1,4287.029905769392,4292.036503238572,4.0,7.0,4,7.5,False,"[np.float64(326504.5496690918), np.float64(279878.0253807068), np.float64(136191.08410779177), np.float64(512751.54267098795), np.float64(27110203296.940002), np.float64(215109.0088188316)]",bandpass+dc+sns
SS21,2,Start2,Stop2,4298.64086972983,4303.6436985989585,4.0,8.0,4,7.5,False,"[np.float64(368470.164505159), np.float64(63905.006598070875), np.float64(163651.64828996552), np.float64(612931.5210179314), np.float64(1420003.3068030267), np.float64(826027.042529097)]",bandpass+dc+sns
SS21,3,Start3,Stop3,4310.441488092889,4315.250662859341,4.0,9.0,5,8.5,False,"[np.float64(936747.2847165985), np.float64(1387017.9484219453), np.float64(443566.68404669414), np.float64(299919.6573934677), np.float64(1108334.7273477989), np.float64(6111114.748966149)]",bandpass+dc+sns
SS21,4,Start4,Stop4,4322.051789753318,4327.05416792244,4.0,11.0,3,11.0,True,"[np.float64(778432.9762704736), np.float64(190817.45789693276), np.float64(217877.0762728797), np.float64(5882478.609503508), np.float64(640516.8749735468), np.float64(235342.09780941554)]",bandpass+dc+sns
SS21,5,Start5,Stop5,4333.658450513697,4338.473204180226,4.0,7.5,4,7.5,True,"[np.float64(828104.7352254135), np.float64(494309.39246928674), np.float64(317032.08879916114), np.float64(127579.30781981623), np.float64(3828382.285816598), np.float64(1486082.0105756775)]",bandpass+dc+sns
SS21,6,Start6,Stop6,4345.069627571374,4350.26838064321,4.0,8.5,4,7.5,False,"[np.float64(1953191.9908801275), np.float64(113378.75377451636), np.float64(358925.6299549247), np.float64(462691.74495632655), np.float64(2338839.281058199), np.float64(1507199.305439301)]",bandpass+dc+sns
SS21,7,Start7,Stop7,4356.871565134452,4361.87801140363,4.0,7.0,4,7.5,False,"[np.float64(105642.74303744902), np.float64(1286851.5650457367), np.float64(261417.6283787071), np.float64(95920.8417284641), np.float64(5698156.864782803), np.float64(1030383.4189614824)]",bandpass+dc+sns
SS21,8,Start8,Stop8,4368.4959788950755,4373.492929964123,4.0,8.0,4,7.5,False,"[np.float64(275341.38575977966), np.float64(820660.8248375161), np.float64(149128.85711125348), np.float64(201376.0215981539), np.float64(140230634.21084684), np.float64(323782.35818049347)]",bandpass+dc+sns
SS21,9,Start9,Stop9,4380.288758658026,4385.293516727182,4.0,9.0,5,8.5,False,"[np.float64(176650.82236206497), np.float64(993650.3040779075), np.float64(361260.72877694375), np.float64(1099955.1661666224), np.float64(1475917.0096570586), np.float64(6079666.052891839)]",bandpass+dc+sns
SS21,10,Start10,Stop10,4392.094208121152,4397.098326390298,4.0,11.0,4,7.5,False,"[np.float64(128606.7965455775), np.float64(1486054.671942563), np.float64(302786.59229620063), np.float64(3083102.62638882), np.float64(17583415.698092166), np.float64(466416.7905758293)]",bandpass+dc+sns
SS21,11,Start11,Stop11,4403.701248181536,4408.714505650808,4.0,7.5,4,7.5,True,"[np.float64(320324.79170971777), np.float64(412180.06189849076), np.float64(304627.17347380053), np.float64(77900.30404094522), np.float64(9870158.674612701), np.float64(1239803.5188408443)]",bandpass+dc+sns
SS21,12,Start12,Stop12,4415.313468241992,4420.312727511071,4.0,8.5,4,7.5,False,"[np.float64(317448.4571816465), np.float64(185942.40160911018), np.float64(318945.1996617797), np.float64(510950.55398156424), np.float64(126417747.7771743), np.float64(28599854.405187756)]",bandpass+dc+sns
SS21,13,Start13,Stop13,4427.1138475050475,4432.120909674234,4.0,7.0,4,7.5,False,"[np.float64(110554.45072908794), np.float64(230127.54848120429), np.float64(202856.37067493418), np.float64(134196.85739920416), np.float64(6299909.710229449), np.float64(481771.502687837)]",bandpass+dc+sns
SS21,14,Start14,Stop14,4438.720410265425,4443.734366234707,4.0,8.0,4,7.5,False,"[np.float64(196244.4426737348), np.float64(473141.9703950118), np.float64(211397.44895903656), np.float64(619443.6411575163), np.float64(2731754.443552306), np.float64(309686.87336914113)]",bandpass+dc+sns
SS21,15,Start15,Stop15,4450.331796425869,4455.335459395009,4.0,9.0,4,7.5,False,"[np.float64(156021.5669108578), np.float64(286052.98709462915), np.float64(88219.33071313897), np.float64(622729.1687088397), np.float64(2090675.4957010786), np.float64(1254248.1344391825)]",bandpass+dc+sns
SS21,16,Start16,Stop16,4461.939634686265,4466.943111755401,4.0,11.0,3,11.0,True,"[np.float64(181521.76930055738), np.float64(148265.26217272726), np.float64(149185.62789064975), np.float64(3579593.0267688315), np.float64(617333.741020749), np.float64(364732.20003615355)]",bandpass+dc+sns
SS21,17,Start17,Stop17,4473.554547246757,4478.5527475158215,4.0,7.5,4,7.5,True,"[np.float64(285621.74868345), np.float64(865349.1103447956), np.float64(236678.67416063696), np.float64(265780.7992128807), np.float64(2297819.743503647), np.float64(543732.7758433842)]",bandpass+dc+sns
SS21,18,Start18,Stop18,4485.153827107034,4490.1578840761795,4.0,8.5,1,8.0,False,"[np.float64(378751.5639630717), np.float64(444060.8000097643), np.float64(189759.62393347436), np.float64(147419.36297603932), np.float64(403342.3250935204), np.float64(291484.01512179617)]",bandpass+dc+sns
SS21,19,Start19,Stop19,4496.765159567477,4501.7640899365515,4.0,7.0,3,11.0,False,"[np.float64(293836.410778257), np.float64(219826.51689231332), np.float64(408238.5077694119), np.float64(450451.59548265237), np.float64(172170.29746540854), np.float64(55833.51233188424)]",bandpass+dc+sns
SS21,20,Start20,Stop20,4508.371717227855,4513.383005297101,4.0,8.0,4,7.5,False,"[np.float64(151025.48565450535), np.float64(653240.1384675957), np.float64(100688.53933324042), np.float64(396047.61407534603), np.float64(3620770.5473545427), np.float64(407216.18001049344)]",bandpass+dc+sns
SS21,21,Start21,Stop21,4519.9824624882895,4525.183362960155,4.0,9.0,4,7.5,False,"[np.float64(374092.2894247223), np.float64(410561.90707435925), np.float64(180042.81659744174), np.float64(150006.3496982926), np.float64(3495994.67160453), np.float64(1489481.528855428)]",bandpass+dc+sns
SS21,22,Start22,Stop22,4531.7866302513985,4536.598259317884,4.0,11.0,3,11.0,True,"[np.float64(87511.43730332077), np.float64(1647677.20671314), np.float64(69550.88569985949), np.float64(3330106.7581107933), np.float64(2045853.4232844303), np.float64(296474.52532171353)]",bandpass+dc+sns
SS21,23,Start23,Stop23,4543.202089409135,4548.204038478251,4.0,7.5,4,7.5,True,"[np.float64(2375945.527946071), np.float64(954792.6296501425), np.float64(129555.41938382227), np.float64(461666.5253204149), np.float64(17184206.42276387), np.float64(587256.6882775291)]",bandpass+dc+sns
SS21,24,Start24,Stop24,4554.806134669478,4559.810983538634,4.0,8.5,5,8.5,True,"[np.float64(219955.8773840589), np.float64(519889.5469670606), np.float64(415570.6116979223), np.float64(274296.95671332034), np.float64(195840.5877659841), np.float64(58343491.08351587)]",bandpass+dc+sns
SS22,1,Start1,Stop1,7089.222083446176,7094.2204034373935,4.0,7.0,4,7.5,False,"[np.float64(196063.43896577123), np.float64(430839.3906093866), np.float64(67018.65786021698), np.float64(86063.36146540222), np.float64(872354.3826196397), np.float64(802308.9176240441)]",bandpass+dc+sns
SS22,2,Start2,Stop2,7100.818133193801,7105.818490884975,4.0,8.0,1,8.0,True,"[np.float64(107376.74854055452), np.float64(6584801.403667914), np.float64(71655.59479923658), np.float64(419308.24761074677), np.float64(2689446.644692581), np.float64(180991.34568485492)]",bandpass+dc+sns
SS22,3,Start3,Stop3,7112.424057441212,7117.421926032439,4.0,9.0,1,8.0,False,"[np.float64(73266.44807051754), np.float64(28068068.72046116), np.float64(1028600.7856132893), np.float64(373691.4174103438), np.float64(531691.6335200937), np.float64(287071.26119432534)]",bandpass+dc+sns
SS22,4,Start4,Stop4,7123.815425393292,7129.013583780161,4.0,11.0,3,11.0,True,"[np.float64(182782.44330941542), np.float64(857561.44775521), np.float64(46367.38517431052), np.float64(1472100.059316878), np.float64(322271.86973595724), np.float64(211128.32271431386)]",bandpass+dc+sns
SS22,5,Start5,Stop5,7135.905051330176,7140.61630422764,4.0,7.5,4,7.5,True,"[np.float64(81635.0062478669), np.float64(143709.9016928216), np.float64(10300.452439222017), np.float64(30652.861556372616), np.float64(5026316.709679382), np.float64(1436406.8567909782)]",bandpass+dc+sns
SS22,6,Start6,Stop6,7147.01825998831,7152.0132435795995,4.0,8.5,5,8.5,True,"[np.float64(172903.85617859813), np.float64(37393.68400050088), np.float64(9195.036058598238), np.float64(102684.51045373498), np.float64(778191.4475937648), np.float64(2535155.6793094426)]",bandpass+dc+sns
SS22,7,Start7,Stop7,7158.613753935948,7163.421463831313,4.0,7.0,5,8.5,False,"[np.float64(245909.31942030397), np.float64(581641.3878309208), np.float64(9984.874976108487), np.float64(84430.03914478945), np.float64(616201.2985820493), np.float64(3725247.0477315327)]",bandpass+dc+sns
SS22,8,Start8,Stop8,7170.015358587805,7175.014076879013,4.0,8.0,1,8.0,True,"[np.float64(68627.1599381431), np.float64(3121871.7442187853), np.float64(40018.374144094225), np.float64(110524.96296689707), np.float64(307862.8561182704), np.float64(69322.1810702324)]",bandpass+dc+sns
SS22,9,Start9,Stop9,7181.617508835298,7186.614988126534,4.0,9.0,2,9.0,True,"[np.float64(131538.34994756134), np.float64(337864.0100637219), np.float64(480334.9593314043), np.float64(254360.82438586882), np.float64(400339.84362696635), np.float64(323305.77992322523)]",bandpass+dc+sns
SS22,10,Start10,Stop10,7193.218292282821,7198.221055173942,4.0,11.0,3,11.0,True,"[np.float64(69490.3049657886), np.float64(327501.8150219155), np.float64(71573.34666511937), np.float64(385854.7656748326), np.float64(302950.96977424214), np.float64(251808.70505954622)]",bandpass+dc+sns
SS22,11,Start11,Stop11,7204.8136625304605,7209.814021921634,4.0,7.5,4,7.5,True,"[np.float64(7971.297814204245), np.float64(202316.0583010671), np.float64(72143.90934513438), np.float64(300164.4815524154), np.float64(1363003.886266978), np.float64(436904.3036741948)]",bandpass+dc+sns
SS22,12,Start12,Stop12,7216.215562282311,7221.215689373489,4.0,8.5,5,8.5,True,"[np.float64(21037.174588784663), np.float64(163176.52496535768), np.float64(49100.81838887028), np.float64(167215.12359405207), np.float64(612706.2514205056), np.float64(135596528.54991284)]",bandpass+dc+sns
SS22,13,Start13,Stop13,7227.81418152988,7232.81606922102,4.0,7.0,5,8.5,False,"[np.float64(92546.15788670669), np.float64(231571.68031366612), np.float64(21477.328808012542), np.float64(104140.40617998908), np.float64(157257.10005589516), np.float64(1742568.4502450137)]",bandpass+dc+sns
SS22,14,Start14,Stop14,7239.216096981731,7244.417936068519,4.0,8.0,1,8.0,True,"[np.float64(86979.40599709598), np.float64(994799.455522737), np.float64(17833.357456464455), np.float64(68578.1667774028), np.float64(579856.9522473798), np.float64(19125.880677145324)]",bandpass+dc+sns
