subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos
SS34,8,Start8,Stop8,182044.15063827744,182048.95797056012,4.0,8.0,1,8.0,True,"[np.float64(0.24538133246122074), np.float64(0.44822825600366634), np.float64(0.18064242203545106), np.float64(0.2924803949487072), np.float64(0.23869097871475628), np.float64(0.2469203949810235)]"
SS34,9,Start9,Stop9,182055.7636374356,182060.76878871754,4.0,9.0,2,9.0,True,"[np.float64(0.24606137169768347), np.float64(0.2372023459486407), np.float64(0.4835174196708447), np.float64(0.18850383744982985), np.float64(0.35229672341382523), np.float64(0.18685345877323553)]"
SS34,10,Start10,Stop10,182067.56866779306,182072.36783317575,4.0,11.0,3,11.0,True,"[np.float64(0.25206949433008974), np.float64(0.31904910332187736), np.float64(0.2918063311866732), np.float64(0.36921119505106026), np.float64(0.2246464801308863), np.float64(0.2179846087077696)]"
SS34,11,Start11,Stop11,182078.9813678519,182083.97351603393,4.0,7.5,4,7.5,True,"[np.float64(0.2970523212350775), np.float64(0.2500532894833906), np.float64(0.2369584844023249), np.float64(0.21010783028284008), np.float64(0.42541781116760946), np.float64(0.1845518093049724)]"
SS34,12,Start12,Stop12,182090.79633100936,182095.7760146914,4.0,8.5,5,8.5,True,"[np.float64(0.2531886710106075), np.float64(0.23852504667117294), np.float64(0.1870380690594192), np.float64(0.2782903375097739), np.float64(0.29698834401767615), np.float64(0.3692080465933796)]"
SS34,13,Start13,Stop13,182102.3818495676,182107.38915704956,4.0,7.0,0,7.0,True,"[np.float64(0.41590467981543633), np.float64(0.2223501214517001), np.float64(0.3242417332311814), np.float64(0.237186573156989), np.float64(0.2382049901562863), np.float64(0.2927824106124693)]"
SS34,14,Start14,Stop14,182114.18799812504,182119.197031507,4.0,8.0,1,8.0,True,"[np.float64(0.234639812988538), np.float64(0.44866115752755614), np.float64(0.30597705736227937), np.float64(0.2363347073182356), np.float64(0.2869612697343094), np.float64(0.2629973612797456)]"
SS34,15,Start15,Stop15,182125.80045248324,182130.8005932652,4.0,9.0,2,9.0,True,"[np.float64(0.24012802614635675), np.float64(0.20265860762654303), np.float64(0.48247935364162037), np.float64(0.2638910306489854), np.float64(0.29364612733917816), np.float64(0.3072945157579897)]"
SS34,16,Start16,Stop16,182137.4024142414,182142.4055930234,4.0,11.0,0,7.0,False,"[np.float64(0.32551800952012194), np.float64(0.286517878594561), np.float64(0.25131874781403235), np.float64(0.32015822631942864), np.float64(0.32381987797881606), np.float64(0.22081053495259673)]"
SS34,17,Start17,Stop17,182149.0124096996,182154.01513318153,4.0,7.5,4,7.5,True,"[np.float64(0.3739431086142978), np.float64(0.1766564489852899), np.float64(0.20671043004864922), np.float64(0.22876575794371595), np.float64(0.5054439241182608), np.float64(0.1933139796320333)]"
SS34,18,Start18,Stop18,182160.62087185774,182165.64112013965,4.0,8.5,5,8.5,True,"[np.float64(0.33003806547886916), np.float64(0.3825749617098416), np.float64(0.2563006301168834), np.float64(0.2266813534408978), np.float64(0.2723714925531437), np.float64(0.4282138928080002)]"
SS34,19,Start19,Stop19,182172.24074191588,182177.23399179787,4.0,7.0,0,7.0,True,"[np.float64(0.5353989512299808), np.float64(0.2771835239279963), np.float64(0.20331585295591179), np.float64(0.22843947498016812), np.float64(0.2462823345911245), np.float64(0.2736508785576432)]"
SS34,20,Start20,Stop20,182184.03597427337,182189.03578435534,4.0,8.0,1,8.0,True,"[np.float64(0.23734911786701204), np.float64(0.3610467783661194), np.float64(0.1869365366212837), np.float64(0.25203547943652627), np.float64(0.24679894520713297), np.float64(0.2699788126994608)]"
SS34,21,Start21,Stop21,182195.64251813153,182200.64939441349,4.0,9.0,2,9.0,True,"[np.float64(0.37097941752553965), np.float64(0.25966357373289634), np.float64(0.38427622942795187), np.float64(0.32872190135948015), np.float64(0.34080996060139596), np.float64(0.2189041455121364)]"
SS34,22,Start22,Stop22,182207.25615508968,182212.25535287167,4.0,11.0,4,7.5,False,"[np.float64(0.24343459384038882), np.float64(0.22557561683370078), np.float64(0.2552747416477341), np.float64(0.3713683869124509), np.float64(0.4480913603580601), np.float64(0.2564074195993421)]"
SS34,23,Start23,Stop23,182218.8588191479,182223.86714692984,4.0,7.5,4,7.5,True,"[np.float64(0.2861769176484968), np.float64(0.24694393712746526), np.float64(0.23737640384827616), np.float64(0.22343471135653772), np.float64(0.5072061999545002), np.float64(0.2934521204005972)]"
SS34,24,Start24,Stop24,182230.46364490606,182235.46941098804,4.0,8.5,5,8.5,True,"[np.float64(0.3021239077301891), np.float64(0.18593163571499885), np.float64(0.32421353486515014), np.float64(0.21632164031761), np.float64(0.26727841035889094), np.float64(0.513124559356186)]"
SS35,1,Start1,Stop1,182327.89815683654,182332.90961902848,4.0,7.0,0,7.0,True,"[np.float64(0.35554043323666074), np.float64(0.29770446475046936), np.float64(0.2575572572250553), np.float64(0.21633442490155036), np.float64(0.28556197691108803), np.float64(0.2556344474971121)]"
SS35,2,Start2,Stop2,182339.70156621753,182344.70560800948,4.0,8.0,1,8.0,True,"[np.float64(0.2714130212862029), np.float64(0.49742874388798014), np.float64(0.2876960358405921), np.float64(0.18965864582915007), np.float64(0.283001400668769), np.float64(0.22676642535926447)]"
SS35,3,Start3,Stop3,182351.30964359886,182356.51204009046,4.0,9.0,2,9.0,True,"[np.float64(0.3002615884389431), np.float64(0.2888668901169381), np.float64(0.4318315355915475), np.float64(0.27334652151213157), np.float64(0.23328417437850896), np.float64(0.20540848435069303)]"
SS35,4,Start4,Stop4,182363.11773527984,182368.1189787718,4.0,11.0,3,11.0,True,"[np.float64(0.26076357894834074), np.float64(0.26679149259566914), np.float64(0.2612695595922938), np.float64(0.4544717759318137), np.float64(0.2677396648614729), np.float64(0.20712498155556963)]"
SS35,5,Start5,Stop5,182374.52796376144,182379.72398185308,4.0,7.5,4,7.5,True,"[np.float64(0.27640923494690156), np.float64(0.24850161223531866), np.float64(0.25645111559993555), np.float64(0.22127019727856845), np.float64(0.39222865287703834), np.float64(0.20433032861302944)]"
SS35,6,Start6,Stop6,182386.32707574245,182391.33464913437,4.0,8.5,5,8.5,True,"[np.float64(0.24908779759577382), np.float64(0.23972859422684908), np.float64(0.22569440211062866), np.float64(0.230318896801244), np.float64(0.31943748011587486), np.float64(0.43673803027057917)]"
SS35,7,Start7,Stop7,182397.93648992377,182402.9516515157,4.0,7.0,0,7.0,True,"[np.float64(0.3221135551597104), np.float64(0.3137807321431454), np.float64(0.23417176932018724), np.float64(0.2794629794634964), np.float64(0.26358573525618184), np.float64(0.27093994387901915)]"
SS35,8,Start8,Stop8,182409.74602600475,182414.74967429668,4.0,8.0,1,8.0,True,"[np.float64(0.3127962985577454), np.float64(0.4647374384249376), np.float64(0.2777288258953981), np.float64(0.26537740749601546), np.float64(0.3281460913990668), np.float64(0.2507761013369994)]"
SS35,9,Start9,Stop9,182421.36189328603,182426.36041407796,4.0,9.0,2,9.0,True,"[np.float64(0.3011086665529077), np.float64(0.21261850281469977), np.float64(0.5807833915527693), np.float64(0.21132766115762044), np.float64(0.31282491162018766), np.float64(0.2516065897066072)]"
SS35,10,Start10,Stop10,182432.97612036733,182437.97122235928,4.0,11.0,3,11.0,True,"[np.float64(0.23140747961727096), np.float64(0.22868193614839297), np.float64(0.28679424407642057), np.float64(0.3620196213503889), np.float64(0.2577898013141938), np.float64(0.24618856520104784)]"
SS35,11,Start11,Stop11,182444.77823554832,182449.78016744024,4.0,7.5,4,7.5,True,"[np.float64(0.20803275870436544), np.float64(0.25229003734496075), np.float64(0.2479954434373262), np.float64(0.2263766992997104), np.float64(0.567472520606884), np.float64(0.18448248905338677)]"
SS35,12,Start12,Stop12,182456.41361322958,182461.39474242157,4.0,8.5,5,8.5,True,"[np.float64(0.3618458130925828), np.float64(0.27438340916312076), np.float64(0.2156490950586501), np.float64(0.21877504478825935), np.float64(0.2982085386205731), np.float64(0.4273628902953695)]"
SS35,13,Start13,Stop13,182467.98906271096,182472.9932934029,4.0,7.0,0,7.0,True,"[np.float64(0.37407974213695505), np.float64(0.2831577356899618), np.float64(0.1829730731216965), np.float64(0.2092276498127159), np.float64(0.3027633554492729), np.float64(0.2569680321400653)]"
SS35,14,Start14,Stop14,182479.60206809224,182484.62108388418,4.0,8.0,1,8.0,True,"[np.float64(0.27036443930628656), np.float64(0.3688504952532166), np.float64(0.24346065207894205), np.float64(0.3028113382633963), np.float64(0.24669788403783086), np.float64(0.25538507417154754)]"
SS35,15,Start15,Stop15,182491.2522993735,182496.2087171655,4.0,9.0,2,9.0,True,"[np.float64(0.20211318485968452), np.float64(0.26942552816375237), np.float64(0.41942972342627394), np.float64(0.25106921547342037), np.float64(0.2513912508298069), np.float64(0.2967706906216724)]"
SS35,16,Start16,Stop16,182503.01571245454,182508.0161396465,4.0,11.0,3,11.0,True,"[np.float64(0.28782642784073165), np.float64(0.32940626188894473), np.float64(0.22133003070446833), np.float64(0.470608602704862), np.float64(0.2703843690399576), np.float64(0.31097331253565724)]"
SS35,17,Start17,Stop17,182514.62080933587,182519.63140992777,4.0,7.5,4,7.5,True,"[np.float64(0.21855493287512517), np.float64(0.1776758232150591), np.float64(0.20863634370277562), np.float64(0.26375293897290225), np.float64(0.4890615107412175), np.float64(0.2223310081071877)]"
SS35,18,Start18,Stop18,182526.24032201714,182531.23453190908,4.0,8.5,5,8.5,True,"[np.float64(0.32132437486205695), np.float64(0.18979175090036704), np.float64(0.2636875435443771), np.float64(0.227917902436211), np.float64(0.2627375354376249), np.float64(0.4449970672524135)]"
SS35,19,Start19,Stop19,182538.03803739813,182543.0399736901,4.0,7.0,0,7.0,True,"[np.float64(0.4191577593991467), np.float64(0.237892747082018), np.float64(0.24499589419099413), np.float64(0.29960821772658625), np.float64(0.3065596614206884), np.float64(0.3214805223964021)]"
SS35,20,Start20,Stop20,182549.6723268794,182554.65861347137,4.0,8.0,1,8.0,True,"[np.float64(0.3064272418956529), np.float64(0.5633574929108591), np.float64(0.19227280844279246), np.float64(0.2953790673759383), np.float64(0.33618470562465935), np.float64(0.2377325909848549)]"
SS35,21,Start21,Stop21,182561.26221886073,182566.2558412527,4.0,9.0,2,9.0,True,"[np.float64(0.2861261042377859), np.float64(0.24290262977888027), np.float64(0.4730618227590319), np.float64(0.26784414601850515), np.float64(0.3034464803955348), np.float64(0.23775294685804813)]"
SS35,22,Start22,Stop22,182572.86070564206,182577.863967934,4.0,11.0,3,11.0,True,"[np.float64(0.2226700181994584), np.float64(0.20090747967932907), np.float64(0.28415078408951816), np.float64(0.39145843948038306), np.float64(0.2689086943292228), np.float64(0.2710015596802745)]"
SS35,23,Start23,Stop23,182584.47914082336,182589.47649961532,4.0,7.5,4,7.5,True,"[np.float64(0.2311474030898332), np.float64(0.19280889715835325), np.float64(0.20095846360509118), np.float64(0.2729819300252438), np.float64(0.4599939018940315), np.float64(0.2552915130511559)]"
SS35,24,Start24,Stop24,182596.27924190435,182601.28167289632,4.0,8.5,5,8.5,True,"[np.float64(0.25049447364991234), np.float64(0.19290583572157166), np.float64(0.2602598750543582), np.float64(0.23446718518482879), np.float64(0.2578583092277028), np.float64(0.41651444078526817)]"
SS36,1,Start1,Stop1,183854.96166966713,183859.95670261089,4.0,7.0,0,7.0,True,"[np.float64(0.3774405118875218), np.float64(0.23620087238593643), np.float64(0.18112061621220113), np.float64(0.23901292320774004), np.float64(0.251797117879528), np.float64(0.2201823459382627)]"
SS36,2,Start2,Stop2,183866.56661090118,183871.55873344486,4.0,8.0,1,8.0,True,"[np.float64(0.2683182685269297), np.float64(0.3774175709016088), np.float64(0.3579977643354539), np.float64(0.2770264770530588), np.float64(0.22500532716354424), np.float64(0.21296354209763388)]"
SS36,3,Start3,Stop3,183878.36080834063,183883.16133757881,4.0,9.0,2,9.0,True,"[np.float64(0.24955114396864359), np.float64(0.30835614819064894), np.float64(0.5825992158535287), np.float64(0.2845668295914913), np.float64(0.3101113804656328), np.float64(0.2640686552102607)]"
SS36,4,Start4,Stop4,183889.95874747445,183894.9624084185,4.0,11.0,3,11.0,True,"[np.float64(0.2104697762947121), np.float64(0.23910542343885277), np.float64(0.2968373386786179), np.float64(0.4540014024641556), np.float64(0.29073707314458225), np.float64(0.25821850455630885)]"
SS36,5,Start5,Stop5,183901.56434510852,183906.56748765253,4.0,7.5,4,7.5,True,"[np.float64(0.23735712359823033), np.float64(0.21408670108100164), np.float64(0.17251093830214306), np.float64(0.21058342505437824), np.float64(0.4914013613973656), np.float64(0.3040032771402446)]"
SS36,6,Start6,Stop6,183913.16654194248,183918.16905378646,4.0,8.5,5,8.5,True,"[np.float64(0.20322126292448447), np.float64(0.25050697901487196), np.float64(0.20001487181738292), np.float64(0.30132407372203496), np.float64(0.2536989884583006), np.float64(0.3902727883312506)]"
SS36,7,Start7,Stop7,183924.96636478213,183929.9800041264,4.0,7.0,0,7.0,True,"[np.float64(0.5382706175708108), np.float64(0.307332770698851), np.float64(0.23196701398305397), np.float64(0.2021441638331883), np.float64(0.20973446351759775), np.float64(0.20053472074279)]"
SS36,8,Start8,Stop8,183936.57885441638,183941.57306546014,4.0,8.0,1,8.0,True,"[np.float64(0.29068781738470634), np.float64(0.5254681055962983), np.float64(0.20357289931148867), np.float64(0.2483370634555983), np.float64(0.29862871678577324), np.float64(0.23680945757579278)]"
SS36,9,Start9,Stop9,183948.37303005584,183953.3738531998,4.0,9.0,2,9.0,True,"[np.float64(0.2262653330289481), np.float64(0.2795659491668698), np.float64(0.4169656731162021), np.float64(0.26337321498793786), np.float64(0.2756866848811449), np.float64(0.21139681444130007)]"
SS36,10,Start10,Stop10,183959.99027249022,183964.9781587338,4.0,11.0,3,11.0,True,"[np.float64(0.2294947251923337), np.float64(0.2528370676242179), np.float64(0.20137936698937214), np.float64(0.4227118119798376), np.float64(0.2645364522193715), np.float64(0.2210241248661988)]"
SS36,11,Start11,Stop11,183971.77797462954,183976.7833470736,4.0,7.5,4,7.5,True,"[np.float64(0.2886150251084118), np.float64(0.24423567326351123), np.float64(0.22144971865777568), np.float64(0.18888277770414308), np.float64(0.5040222423774314), np.float64(0.24072324040016652)]"
SS36,12,Start12,Stop12,183983.38466866364,183988.3845516075,4.0,8.5,5,8.5,True,"[np.float64(0.24743473011334963), np.float64(0.2435660040993172), np.float64(0.2487460467926154), np.float64(0.1880484950384114), np.float64(0.24519662875375342), np.float64(0.37466176616743585)]"
SS36,13,Start13,Stop13,183994.9878710976,183999.9933592417,4.0,7.0,0,7.0,True,"[np.float64(0.41427664103246115), np.float64(0.2846005381367601), np.float64(0.22503504686820386), np.float64(0.22248015792609468), np.float64(0.26673331872413436), np.float64(0.27598889331194765)]"
SS36,14,Start14,Stop14,184006.59416273166,184011.5982107757,4.0,8.0,1,8.0,True,"[np.float64(0.30856561402201166), np.float64(0.5314681620480155), np.float64(0.2505327109131677), np.float64(0.18519771256884748), np.float64(0.30061593859913077), np.float64(0.17001930106931767)]"
SS36,15,Start15,Stop15,184018.19702786565,184023.20283100972,4.0,9.0,2,9.0,True,"[np.float64(0.2642687902802586), np.float64(0.2397103203622527), np.float64(0.43919531493486214), np.float64(0.21055332903270943), np.float64(0.3483828825127673), np.float64(0.208668040162546)]"
SS36,16,Start16,Stop16,184029.82136640023,184034.8032860436,4.0,11.0,3,11.0,True,"[np.float64(0.2726692812564828), np.float64(0.2605562563414024), np.float64(0.21060311863617587), np.float64(0.41244216048075283), np.float64(0.3462295026895232), np.float64(0.20541712768114703)]"
SS36,17,Start17,Stop17,184041.60422733938,184046.61326318356,4.0,7.5,4,7.5,True,"[np.float64(0.30828067522160724), np.float64(0.20471117208563985), np.float64(0.24251748101266385), np.float64(0.2594207905508952), np.float64(0.43452637185539844), np.float64(0.2941956658280854)]"
SS36,18,Start18,Stop18,184053.21059807346,184058.21926831763,4.0,8.5,5,8.5,True,"[np.float64(0.2994327247754276), np.float64(0.23510990253536343), np.float64(0.18762791517769292), np.float64(0.3167066924716687), np.float64(0.2596950950262294), np.float64(0.5201163704850588)]"
SS36,19,Start19,Stop19,184064.8188639076,184070.01481825716,4.0,7.0,0,7.0,True,"[np.float64(0.3869651560207381), np.float64(0.20651793240686603), np.float64(0.1958149325042604), np.float64(0.17156295121653362), np.float64(0.23544593097378747), np.float64(0.24119766927825997)]"
SS36,20,Start20,Stop20,184076.62032474726,184081.61876999115,4.0,8.0,1,8.0,True,"[np.float64(0.2977630337630817), np.float64(0.3406135499515481), np.float64(0.22881772302272613), np.float64(0.2796619663544972), np.float64(0.33639888692446246), np.float64(0.2635022573424269)]"
